527	Kako se zvala klasa građana s manjim pravima u starom Rimu, uglavnom seljačkog podrijetla?	A=Patriciji	B=Plebejci	C=Ekviti	COR=B
528	Na području koje hrvatske županije se nalaze ostaci Andetriuma, davne ilirske utvrde koju rimljani osvajaju i tako guše ilirski ustanak?	A=Šibensko-kninske	B=Zadarske	C=Splitsko Dalmatinske	COR=C
529	'Cezar i Kleopatra' je film iz 1945. u kojem Kleopatru glumi Vivien Leigh a Cezara tko?	A=Claude Rains	B=Rex Harrison	C=Laurence Olivier	COR=A
530	Koji nadimak na latinskom je dobio posljednji rimski kralj Lucije Tarkvinije, što u prijevodu znači 'oholi'?	A=Magnus	B=Superbus	C=Maximus	COR=B
531	Tko je bio prvi rimski car nakon završetka Julijevsko - Klaudijevske dinastije i njihovih 5 careva?	A=Oton	B=Vitelije	C=Galba	COR=C
532	Za vrijeme kojeg rimskog kralja je sagrađen 'Circus Maximus', ogromni hipodrom za utrke dvokolica i gladijatorske borbe?	A=Tarkvinija 1.	B=Servija Tulija	C=Tarkvinija Oholog	COR=A
533	Drugi trijumvirat 43.g. pr. Kr. su sklopili Oktavijan (kasnije August), Marko Emilie Lepid i tko još?	A=Sekst Pompej	B=Marko Antonije	C=Brut	COR=B
534	Koji Punski rat je trajao najduže, čak 23 godine?	A=2. Punski rat	B=3. Punski rat	C=1. Punski rat	COR=C
535	Koga je Karl Marx isticao kao 'najizvrsnijeg heroja cijele antičke povijesti'?	A=Spartaka	B=Julija Cezara	C=Hanibala	COR=A
536	Koje je španjolsko otočje u vrijeme antičkog Rima bilo poznato i cijenjeno po svojim vrsnim strijelcima i praćkašima?	A=Kanarsko	B=Balearsko	C=Cíes	COR=B
537	Koji se latinski izraz koristi za titulu koju su nosili kraljevi Rima?	A=Princeps	B=Imperator	C=Rex	COR=C
538	Via Argentaria je starorimska cesta koja je iz današnjeg Solina vodila do kojeg današnjeg grada u BiH?	A=Srebrenice	B=Sarajeva	C=Mostara	COR=A
539	Tko je naslijedio carsku titulu od cara Augusta?	A=Klaudije	B=Tiberije	C=Kaligula	COR=B
540	Koji je slavni rimski vojskovođa poražen i ubijen u bitci kod Harana tijekom borbe sa partskim carstvom?	A=Gnej Pompej	B=Lucije Lukul	C=Marko Licinije Kras	COR=C
541	Kako se zvao veliki starorimski pravokutni štit koji su vojnici nosili u boj?	A=Scutum	B=Parma	C=Clipeus	COR=A
542	Tko je rimski bog neba, pandan grčkom Uranu?	A=Jupiter	B=Cel	C=Saturn	COR=B
543	Koje rimsko božanstvo se smatra i 'majkom zemljom', nastalo iz Kaosa?	A=Ceres	B=Tellus Mater	C=Terra	COR=C
544	Koji je kralj Alba Longe ostao upamćen po kopanju Kluilijeva rova oko Rima te opsjedanjem tog istog grada?	A=Gaj Kluilije	B=Numitor	C=Metije Fufecije	COR=A
545	U kojem se francuskom gradu nalazi Maison Carrée, jedan od najbolje očuvanih hramova iz doba Rimskog Carstva?	A=Arlesu	B=Nimesu	C=Orangeu	COR=B
546	Koji starorimski povjesničar u svom djelu 'Annales' spominje kršćane i Isusa?	A=Livije	B=Svetonije	C=Tacit	COR=C
547	Rimski kućni duhovi, ključni za obiteljsku religiju, bili su Lari i koji još?	A=Penati	B=Mani	C=Geniji	COR=A
548	40-e godine pr. Kr. rimski senat imenuje koga za kralja Judeje?	A=Arhelaja	B=Heroda	C=Antigona II.	COR=B
549	Koji je starorimski novac kovan od bakra a kasnije i mesinga, vrijedio 2 asa?	A=Sestercij	B=Semis	C=Dupondij	COR=C
550	Koji je francuski slikar naslikao 'Zakletvu Horacija' i 'Veneru i tri gracije razoružavaju Marsa'?	A=Jacques Louis David	B=Jean-Auguste-Dominique Ingres	C=Eugène Delacroix	COR=A
551	Koji je galski poglavica bio vođa galskih plemena u pobuni protiv rimske vlasti na čelu s Julijem Cezarom?	A=Ambioriks	B=Vercingetoriks	C=Ariovist	COR=B
552	Julijevsko - Klaudijevska dinastija je iznjedrila koliko rimskih careva?	A=4	B=6	C=5	COR=C
553	Prema legendi, rat između Rima i Alba Longe je odlučen u dvoboju 3 brata albske obitelji Curiatii protiv 3 brata koje rimske obitelji?	A=Horatii	B=Fabii	C=Valerii	COR=A
554	Koja je rimska božica rodila bogove Marsa i Vulkana?	A=Minerva	B=Junona	C=Vesta	COR=B
555	Koji latinski naziv, preveden kao 'žigosani bakar', koristimo za rane rimske bakrene ingote, preteče kovanog novca?	A=Aes Rude	B=Aes Grave	C=Aes Signatum	COR=C
556	Starorimski akvadukt Serino je bila mreža vodovoda koja je stoljećima poskrbljivala 8 drevnih gradova u kojem talijanskom zaljevu?	A=Napuljskom	B=Tarantskom	C=Salernskom	COR=A
557	U rimskoj mitologiji, kako se zvala žena drugog rimskog kralja Nume Pompilija, ujedno i božica izvornosti i poroda?	A=Pomona	B=Egerija	C=Feronia	COR=B
558	Kako se zvao bodež koji je vojnicima starog Rima služio kao dodatno oružje, u slučaju iznenadnih situacija?	A=Gladius	B=Spatha	C=Pugio	COR=C
559	U kojoj su šumi, germani u svega 3 dana u potpunosti uništili 3 rimske legije?	A=Teutoburškoj šumi	B=Ardenskoj šumi	C=Hercinijskoj šumi	COR=A
560	Što je Had, Perzefoni, to je Pluton, kome?	A=Cereri	B=Prozerpini	C=Dijani	COR=B
561	U rimskoj religiji, kako se zvao jedan od petnaestorice svećenika dodijeljenih kultovima petnaestero bogova?	A=Augur	B=Pontifex	C=Flamen	COR=C
562	U vrijeme velikog ilirskog ustanka protiv Rima, Baton Dezidijat je zarobio i pogubio Batona kojeg?	A=Breučkog	B=Japodskog	C=Delmatskog	COR=A
563	'Oltar veličanstvenog mira' je monumentali oltar napravljen u čast kojeg rimskog cara?	A=Trajana	B=Augusta	C=Hadrijana	COR=B
564	Što je bačeno u slavnoj izreci Gaja Julija Cezara?	A=Mač	B=Koplje	C=Kocka	COR=C
565	Kojim imenom zovemo 3 rata vođena između Rimske republike i feničkog grada Kartage?	A=Punski ratovi	B=Mitridatski ratovi	C=Samnitski ratovi	COR=A
566	Koji je današnji grad, za vrijeme rimskog carstva bio poznat pod imenom Vindobona?	A=Budimpešta	B=Beč	C=Bratislava	COR=B
567	Koji današnji kanal su rimljani morali preploviti u pohodu na Britaniju?	A=Bristolski kanal	B=Kanal svetog Jurja	C=La Manche	COR=C
568	1120km duga rimska cesta Via Egnatia je svoju početnu točku imala u današnjoj Albaniji, a završavala je u kojoj današnjoj državi?	A=Turskoj	B=Grčkoj	C=Bugarskoj	COR=A
569	Koji naziv se koristio za populističku frakciju u senatu rimske republike?	A=Optimati	B=Populari	C=Ekviti	COR=B
570	Koji je epirski kralj, ratujući sa rimljanima ostao upamćen po rečenici 'Još jedna ovakva pobjeda i izgubio sam'?	A=Aleksandar Mološki	B=Neoptolem II.	C=Pir	COR=C
571	Koji se hrvatski grad nalazi na mjestu gdje je nekoć bila rimska Siscija?	A=Sisak	B=Petrinja	C=Karlovac	COR=A
572	Koja ilirska kraljica je uzrokovala početak Rimsko - Ilirskih ratova?	A=Berenika	B=Teuta	C=Agrona	COR=B
573	Koliko su ratova vodili Rim i Makedonija u razdoblju od 214.g. pr. Kr do 148.g. pr. Kr?	A=3	B=5	C=4	COR=C
574	Koji je rimski pisac napisao biografiju 'O dvanaest rimskih careva'?	A=Svetonije	B=Tacit	C=Plutarh	COR=A
575	Tko je bio 3. rimski car, poznat po rastrošnosti i luđačkom umu?	A=Klaudije	B=Kaligula	C=Pompej	COR=B
576	Koji poznati crtež Leonarda Da Vincija iz 1487.g. govori o idealnim proporcijama i geometrijom ljudskog tijela, a ime nosi po jednom starorimskom arhitektu?	A=Čovjek u krugu	B=Ciceronov čovjek	C=Vitruvijev čovjek	COR=C
577	Vitruvije je bio rimski pisac, arhitekt i vojni inženjer koji je živio u vrijeme kojeg rimskog cara?	A=Augusta	B=Tiberija	C=Klaudija	COR=A
578	Nastavi redoslijed: August, Tiberije, Kaligula pa tko onda?	A=Neron	B=Klaudije	C=Galba	COR=B
579	Heraklo iz grčke mitologije se zvao kako u rimskoj mitologiji?	A=Herod	B=Homer	C=Herkul	COR=C
580	Cloaca Maxima je najstariji sustav kanalizacije na svijetu nastao za rimskog kraljevstva, a nalazi se u kojem gradu?	A=Rimu	B=Ostiji	C=Pompejima	COR=A
581	Koliko je bilo Punskih ratova?	A=2	B=3	C=4	COR=B
582	Hanibal je u ratnim pohodima na Rimljane koristio i koje velike sisavce?	A=Deve	B=Konje	C=Slonove	COR=C
583	Duž koje rimske ceste je bilo razapeto 6 000 pobunjenih robova na kraju Spartakova rata?	A=Via Appije	B=Via Flaminije	C=Via Aurelije	COR=A
584	Kojeg se rimskog boga rata smatra Romulovim ocem, pa tako i praocem rimljana?	A=Jupitera	B=Marsa	C=Vulkana	COR=B
585	Askanije (drugog imena Jul) je, u rimskoj mitologiji, sin Enejin, osnivač staroitalskog grada Alba Longe te mitski praotac kojeg rimskoga roda iz kojeg potječe i Julije Cezar?	A=Kornelijevaca	B=Klaudijevaca	C=Julijevaca	COR=C
586	Batonski rat je ujedno značio i čiji 'veliki ustanak' protiv rimljana?	A=Ilirski	B=Galski	C=Dački	COR=A
587	Kako se zove rimska božica umjetnosti, ratova i mudrosti?	A=Bellona	B=Minerva	C=Dijana	COR=B
588	Prvi trijumvirat 60.g. pr. Kr. su sklopili Julije Cezar, Marko Licinije Kras i tko još?	A=Marko Antonije	B=Lepid	C=Pompej	COR=C
589	Koje ime je nosio staro-rimski zlatni novac prije Solidusa?	A=Aureus	B=Denar	C=Argenteus	COR=A
